id_react_refs|reaction_text
Q8IU85_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IU85_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IU85_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96NX5_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96NX5_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96NX5_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96NX5_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UQM7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UQM7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UQM7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UQM7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13554_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13554_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13557_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13557_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13555_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13555_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14936_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14936_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14936_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14936_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14936_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14936_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14936_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14936_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14936_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14936_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14936_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14936_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14757_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14757_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14757_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14757_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O14757_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O14757_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O96017_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O96017_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53355_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53355_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53355_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53355_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53355_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53355_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53355_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53355_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UIK4_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UIK4_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UIK4_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UIK4_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O43293_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O43293_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O43293_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O43293_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O15075_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O15075_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O15075_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O15075_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O15075_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O15075_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O15075_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O15075_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8N568_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8N568_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8N568_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8N568_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8N568_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8N568_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O60229_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O60229_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O60229_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O60229_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O60229_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O60229_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O60229_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O60229_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O60229_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O60229_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49137_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49137_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49137_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49137_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IW41_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IW41_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IW41_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IW41_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9P0L2_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9P0L2_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9P0L2_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q9P0L2_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q9P0L2_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9P0L2_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9P0L2_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q9P0L2_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q9P0L2_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9P0L2_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9P0L2_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q9P0L2_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
Q7KZI7_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q7KZI7_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q7KZI7_3|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
Q7KZI7_4|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P27448_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P27448_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96L34_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96L34_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96L34_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96L34_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14680_1|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q14680_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14680_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
